path,region,regions,hot,workload,mr,suffix,rejected,rejected.WorkloadF1,aborted,unexpected,completed,completed.WorkloadF1,total,throughput,avg,p0,p25,p50,p75,p90,p95,p99,p100,ood_index_page.WorkloadF1,ood_table.WorkloadF1,ood_tuple.WorkloadF1,other_aborts.WorkloadF1,deadlock.WorkloadF1,ood_index_page,ood_table,ood_tuple,other_aborts,deadlock,avg.WorkloadF1,p0.WorkloadF1,p25.WorkloadF1,p50.WorkloadF1,p75.WorkloadF1,p90.WorkloadF1,p95.WorkloadF1,p99.WorkloadF1,p100.WorkloadF1,throughput.WorkloadF1,scalefactor,terminals,time,rate,warmup,rejected.WorkloadF2,rejected.WorkloadF3,rejected.WorkloadF4,rejected.WorkloadF5,completed.WorkloadF2,completed.WorkloadF3,completed.WorkloadF4,completed.WorkloadF5,ood_index_page.WorkloadF4,ood_table.WorkloadF4,ood_tuple.WorkloadF4,other_aborts.WorkloadF4,deadlock.WorkloadF4,ood_index_page.WorkloadF2,ood_table.WorkloadF2,ood_tuple.WorkloadF2,other_aborts.WorkloadF2,deadlock.WorkloadF2,ood_index_page.WorkloadF5,ood_table.WorkloadF5,ood_tuple.WorkloadF5,other_aborts.WorkloadF5,deadlock.WorkloadF5,ood_index_page.WorkloadF3,ood_table.WorkloadF3,ood_tuple.WorkloadF3,other_aborts.WorkloadF3,deadlock.WorkloadF3,throughput.WorkloadF5,avg.WorkloadF5,p0.WorkloadF5,p25.WorkloadF5,p50.WorkloadF5,p75.WorkloadF5,p90.WorkloadF5,p95.WorkloadF5,p99.WorkloadF5,p100.WorkloadF5,throughput.WorkloadF4,avg.WorkloadF4,p0.WorkloadF4,p25.WorkloadF4,p50.WorkloadF4,p75.WorkloadF4,p90.WorkloadF4,p95.WorkloadF4,p99.WorkloadF4,p100.WorkloadF4,avg.WorkloadF3,p0.WorkloadF3,p25.WorkloadF3,p50.WorkloadF3,p75.WorkloadF3,p90.WorkloadF3,p95.WorkloadF3,p99.WorkloadF3,p100.WorkloadF3,avg.WorkloadF2,p0.WorkloadF2,p25.WorkloadF2,p50.WorkloadF2,p75.WorkloadF2,p90.WorkloadF2,p95.WorkloadF2,p99.WorkloadF2,p100.WorkloadF2,throughput.WorkloadF3,throughput.WorkloadF2,rejected.WorkloadF6,completed.WorkloadF6,avg.WorkloadF6,p0.WorkloadF6,p25.WorkloadF6,p50.WorkloadF6,p75.WorkloadF6,p90.WorkloadF6,p95.WorkloadF6,p99.WorkloadF6,p100.WorkloadF6,ood_index_page.WorkloadF6,ood_table.WorkloadF6,ood_tuple.WorkloadF6,other_aborts.WorkloadF6,deadlock.WorkloadF6,throughput.WorkloadF6
scalability/yugabyte/scalability-yugabyte-regions5-hot10000-F-mr0-20240528-184629/1-us-east-1-0,1-us-east-1-0,5,10000,F,0,20240528-184629,3098,3098,0,0,187953,187953,191051,2088.34217108591,120.5901838098483,7.154,105.862,119.562,134.29,148.5986,157.66859999999997,178.13706,368.887,0,0,0,0,0,0,0,0,0,0,120.5901838098483,7.154,105.862,119.562,134.29,148.5986,157.66859999999997,178.13706,368.887,2120.2,1000,256,90,50000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot10000-F-mr0-20240528-184629/5-ap-southeast-1-0,5-ap-southeast-1-0,5,10000,F,0,20240528-184629,3002,3002,0,0,187892,187892,190894,2087.6848999029576,120.67181277604675,42.197,101.069,115.834,132.443,150.20260000000005,164.1066,321.68385000000046,629.551,0,0,0,0,0,0,0,0,0,0,120.67181277604675,42.197,101.069,115.834,132.443,150.20260000000005,164.1066,321.68385000000046,629.551,2107.1,1000,256,90,50000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot10000-F-mr0-20240528-184629/3-ap-northeast-1-0,3-ap-northeast-1-0,5,10000,F,0,20240528-184629,2998,2998,0,0,188689,188689,191687,2096.537203960031,120.17873688692009,43.837,102.32,116.718,132.7835,149.346,162.05849999999998,256.8056000000004,447.932,0,0,0,0,0,0,0,0,0,0,120.17873688692009,43.837,102.32,116.718,132.7835,149.346,162.05849999999998,256.8056000000004,447.932,2122.3,1000,256,90,50000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot10000-F-mr0-20240528-184629/2-eu-west-1-0,2-eu-west-1-0,5,10000,F,0,20240528-184629,3040,3040,0,0,184569,184569,187609,2050.744048782692,122.79994624051925,45.562,106.793,120.98,136.426,151.81260000000003,162.34439999999998,192.18720000000016,427.061,0,0,0,0,0,0,0,0,0,0,122.79994624051925,45.562,106.793,120.98,136.426,151.81260000000003,162.34439999999998,192.18720000000016,427.061,2081.0,1000,256,90,50000,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions3-hot0-F-mr5-20240528-212043/1-us-east-1-0,1-us-east-1-0,3,1000000,F,5,20240528-212043,950,787,0,0,168741,160319,169691,1874.8915270943714,134.0883831063056,9.076,84.43175,95.747,108.70724999999999,124.1105,299.8375,1238.2215499999998,2172.886,0,0,0,0,0,0,0,0,0,0,95.55771566257573,9.076,83.82,94.632,106.347,117.54660000000001,124.54859999999998,138.61264000000014,770.863,1787.5,1000,256,90,50000,30,144.0,19.0,,,7257.0,1165.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1025.7436287170772,23.343,743.081,1000.044,1249.892,1518.9866,1690.0424000000003,1954.30564,2172.886,836.4430919007362,14.308,497.14250000000004,683.9805,1202.49075,1475.6859000000002,1695.0985499999997,1934.74321,2162.952,12.5,81.5,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions3-hot0-F-mr5-20240528-212043/3-ap-northeast-1-0,3-ap-northeast-1-0,3,1000000,F,5,20240528-212043,842,648,0,0,158603,150883,159445,1762.2510570768627,142.9800237202319,32.111,65.868,75.132,85.913,99.20140000000002,245.04440000000153,1778.89696,5198.952,0,0,0,0,0,0,0,0,0,0,75.9644267194125,32.111,65.36525,74.253,83.983,93.57430000000002,99.84029999999998,116.25078999999984,2429.369,1685.5,1000,256,90,50000,30,168.0,26.0,,,6660.0,1060.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1680.8271291234682,182.591,1314.431,1575.633,1905.331,2345.32,2592.813,3792.3230000000017,5198.952,1412.0876076005964,171.548,953.9775,1402.6135,1724.56875,2145.5626,2345.4033999999992,3326.1821999999984,4444.287,11.8,75.5,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions3-hot0-F-mr5-20240528-212043/2-eu-west-1-0,2-eu-west-1-0,3,1000000,F,5,20240528-212043,948,794,0,0,168729,160357,169677,1874.7471151373081,135.07599322398056,34.741,79.019,89.712,102.196,117.35,179.144,1414.904599999998,2873.99,0,0,0,0,0,0,0,0,0,0,89.97091195468548,34.741,78.401,88.664,99.973,110.80730000000003,117.976,134.06964999999997,1775.538,1793.8000000000002,1000,256,90,50000,30,135.0,19.0,,,7130.0,1242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1166.0572295877123,108.848,826.241,1183.337,1434.168,1741.4018,1999.7054,2164.9890800000016,2528.95,969.37854835563,81.318,559.577,952.4590000000001,1337.3555,1612.4789999999998,1934.813,2121.346,2873.99,13.7,80.69999999999999,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions6-hot0-F-mr5-20240528-172904/6-eu-central-1-0,6-eu-central-1-0,6,1000000,F,5,20240528-172904,1009,803,0,0,163090,155140,164099,1812.0902693750122,139.25255592243795,33.149,69.839,78.997,89.77,103.02860000000003,193.85489999999848,1771.9554199999834,3993.424,0,0,0,0,0,0,0,0,0,0,79.67851665885766,33.149,69.349,78.109,87.821,97.34360000000002,103.6319,119.11080000000011,1747.816,1730.3000000000002,1000,256,90,50000,30,165.0,25.0,13.0,3.0,6296.0,1032.0,353.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1652.5746728395065,735.952,1316.1399999999999,1568.7849999999999,2019.70025,2141.9636,2286.4926499999997,2909.59889,3537.32,4.0,1642.302843137255,271.104,1304.714,1612.987,2041.846,2187.7892000000006,2336.124,2733.81568,2885.98,1438.8431486486486,313.868,1108.9370000000001,1389.464,1713.15575,2113.333,2208.3542500000003,2830.0640000000035,3993.424,1235.185245141066,101.313,767.2975,1284.0555,1587.8165000000001,2047.75,2169.12775,2565.55194,3253.467,12.1,72.0,,105.0,1678.6858190476191,850.186,1396.566,1651.037,2000.003,2112.6714,2195.2462,2446.5012399999996,2764.621,,,,,,1.0
scalability/yugabyte/scalability-yugabyte-regions6-hot0-F-mr5-20240528-172904/4-us-west-1-0,4-us-west-1-0,6,1000000,F,5,20240528-172904,1040,840,0,0,167278,159032,168318,1858.6253887430867,136.18618038581,30.521,69.889,79.758,91.309,106.117,326.934099999962,1429.6348899999991,2948.663,0,0,0,0,0,0,0,0,0,0,80.31878805882316,30.521,69.322,78.78,89.209,99.62360000000002,106.7294,123.15215999999992,1665.904,1774.2,1000,256,90,50000,30,167.0,20.0,8.0,4.0,6505.0,1067.0,401.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1539.4979081081083,845.91,1358.53,1541.683,1701.799,1783.9218,1868.4879999999996,2136.2285199999997,2434.794,4.300000000000001,1524.1933516209476,721.766,1323.744,1509.17,1703.739,1780.589,1892.974,2258.282,2777.357,1340.0248345794391,97.831,1137.03325,1314.007,1492.98,1720.8383999999999,1789.91795,1950.103449999999,2430.342,1153.2410529911933,74.324,999.79225,1158.12,1325.578,1507.5815,1677.8377500000001,1799.5941500000001,2411.898,11.9,73.8,1.0,86.0,1529.6560919540232,1021.269,1348.083,1490.273,1681.0195,1776.118,1835.2901000000002,2542.24764,2948.663,0.0,0.0,0.0,0.0,0.0,0.8
scalability/yugabyte/scalability-yugabyte-regions6-hot0-F-mr5-20240528-172904/1-us-east-1-0,1-us-east-1-0,6,1000000,F,5,20240528-172904,989,805,0,0,173718,165077,174707,1930.1924681745236,130.52187073882365,8.221,80.111,91.535,104.77,121.034,303.0017999999974,1252.6610400000025,2125.161,0,0,0,0,0,0,0,0,0,0,91.60557578646906,8.221,79.494,90.382,102.309,114.03240000000002,121.568,136.91684000000004,1504.623,1845.6,1000,256,90,50000,30,153.0,22.0,5.0,3.0,6825.0,1118.0,403.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1157.4304129353234,99.878,955.339,1122.036,1357.057,1530.71,1612.626,1806.294,2008.038,4.300000000000001,1188.238325925926,526.79,953.162,1186.086,1396.259,1606.6678000000002,1734.3239999999998,1881.32772,2032.79,996.5383708961845,20.1,685.292,974.088,1234.4595,1498.146,1669.6067,1893.2157000000002,2125.161,815.5382704657217,12.819,484.35575,618.8515,1083.411,1493.7722999999999,1721.6698000000001,1963.15412,2040.91,12.0,77.4,1.0,96.0,1179.9296597938144,736.267,1003.476,1153.278,1339.622,1466.795,1567.066,1676.0217999999993,1775.569,0.0,0.0,0.0,0.0,0.0,1.0
scalability/yugabyte/scalability-yugabyte-regions6-hot0-F-mr5-20240528-172904/5-ap-southeast-1-0,5-ap-southeast-1-0,6,1000000,F,5,20240528-172904,886,688,0,0,161405,153498,162291,1793.381959759158,140.0701686178912,23.794,60.352,69.552,80.303,93.80480000000001,312.2809999999999,1831.616700000001,6690.394,0,0,0,0,0,0,0,0,0,0,70.72424071562527,23.794,59.84,68.643,78.347,88.075,94.43649999999997,111.38994000000004,2418.705,1719.6,1000,256,90,50000,30,167.0,21.0,6.0,2.0,6209.0,1066.0,358.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2032.113823529412,1180.626,1621.262,1843.009,2143.899,2465.4372000000008,4331.1642,4673.99224,4749.565,3.7,1964.0549855907784,237.75,1641.155,1879.1,2137.281,2374.1080000000006,2688.1495999999997,4639.476640000002,5482.85,1704.2040377002827,852.26,1314.059,1599.685,1900.721,2148.582,2578.369,4590.263200000003,5111.574,1400.5647908350631,247.515,1106.1905000000002,1381.482,1632.524,1933.2686,2026.4506,3917.29512,4917.082,12.100000000000001,70.8,2.0,115.0,2084.387416666667,1220.365,1664.03525,1895.0995,2131.07125,2594.877,4294.591599999999,4584.504099999999,6690.394,0.0,0.0,0.0,0.0,0.0,1.2
scalability/yugabyte/scalability-yugabyte-regions6-hot0-F-mr5-20240528-172904/3-ap-northeast-1-0,3-ap-northeast-1-0,6,1000000,F,5,20240528-172904,876,671,0,0,161959,153884,162835,1799.536189891962,139.96680381845135,25.635,59.06,68.883,81.01050000000001,97.3242,524.220700000005,1833.096080000001,4242.704,0,0,0,0,0,0,0,0,0,0,70.39030672070335,25.635,58.528,67.873,78.775,90.07780000000002,97.99349999999997,119.52538000000001,2331.54,1715.0,1000,256,90,50000,30,169.0,18.0,9.0,6.0,6421.0,1020.0,367.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1935.9079156626508,928.437,1606.491,1847.844,2205.10675,2415.647,2487.5907500000003,3748.56825,3923.061,4.0,1885.051112947658,177.604,1563.2355,1809.832,2147.6515,2410.9516,2622.8212999999996,3564.38408,4165.734,1634.2361297935101,714.944,1279.259,1569.576,1899.625,2267.599,2421.1128,3392.94284,3992.126,1394.2319490190018,174.228,960.579,1390.217,1707.005,2113.0222000000003,2302.6335999999997,2752.3988799999956,4242.704,11.7,73.1,3.0,98.0,1963.3941546391754,1150.792,1623.416,1856.648,2295.758,2404.232,2507.5966,3623.208999999996,4092.985,0.0,0.0,0.0,0.0,0.0,1.0
scalability/yugabyte/scalability-yugabyte-regions6-hot0-F-mr5-20240528-172904/2-eu-west-1-0,2-eu-west-1-0,6,1000000,F,5,20240528-172904,1053,854,0,0,171345,162945,172398,1903.813796649994,133.13048935181422,34.85,81.016,92.063,105.083,120.968,184.2702499999945,1320.9569999999997,3089.439,0,0,0,0,0,0,0,0,0,0,92.3557270088249,34.85,80.415,90.987,102.704,114.20830000000002,121.645,138.65976000000015,1496.249,1818.1,1000,256,90,50000,30,160.0,26.0,6.0,4.0,6626.0,1096.0,403.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1255.4173444444446,613.772,1050.21025,1242.14,1473.569,1609.8369,1715.7863499999996,1939.4452000000006,2217.146,4.2,1230.8701641791044,497.158,975.3162500000001,1204.789,1454.81425,1673.2387000000006,1800.4966,2090.41769,3089.439,1044.648897574124,149.672,774.359,1033.387,1294.391,1543.5874,1679.1821999999997,1953.0291999999943,2296.772,863.1647709696609,82.19,474.49875,871.426,1221.305,1426.5117,1560.76045,1763.9242099999988,2515.399,12.2,75.3,3.0,94.0,1241.7550315789474,720.747,1058.1005,1210.169,1402.4859999999999,1551.6298000000002,1623.9275,2046.6417600000002,2113.848,0.0,0.0,0.0,0.0,0.0,1.0
scalability/yugabyte/scalability-yugabyte-regions5-hot0-F-mr5-20240528-184629/4-us-west-1-0,4-us-west-1-0,5,1000000,F,5,20240528-184629,946,770,0,0,165492,157445,166438,1838.7903405891689,137.72819313162677,34.37,72.627,82.58,94.162,108.624,188.81374999996115,1407.9427100000005,2596.83,0,0,0,0,0,0,0,0,0,0,82.99843590311296,34.37,72.09,81.647,92.134,102.491,109.347,124.91700000000006,1465.221,1760.8,1000,256,90,50000,30,145.0,24.0,4.0,3.0,6405.0,1097.0,369.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1513.2442057142855,696.258,1315.2465,1467.177,1686.3505,1817.3606,1939.5965999999999,2431.002759999999,2596.83,4.1,1557.2424374999998,80.16,1362.726,1570.7925,1718.923,1822.9364,1961.58425,2364.2711600000002,2570.127,1336.732972826087,79.429,1133.0810000000001,1293.3805,1512.0225,1725.6121,1791.8371999999997,1953.86167,2387.568,1154.9170576386737,74.862,1012.95075,1160.075,1324.3445,1464.1418,1682.779,1802.6222200000002,2418.37,11.9,70.9,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot0-F-mr5-20240528-184629/1-us-east-1-0,1-us-east-1-0,5,1000000,F,5,20240528-184629,984,805,0,0,171038,162500,172022,1900.402390889806,133.49222638939023,8.02,82.401,93.575,106.386,121.889,304.63124999999997,1266.554950000001,2194.432,0,0,0,0,0,0,0,0,0,0,93.48845287378866,8.02,81.7765,92.482,104.056,115.238,122.375,137.18640000000008,1466.226,1818.5,1000,256,90,50000,30,149.0,22.0,3.0,5.0,6845.0,1081.0,412.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1195.9331005025124,584.28,1007.483,1188.961,1375.404,1561.3158,1618.9074,1745.9610800000003,1837.819,4.4,1207.440086419753,551.95,983.245,1188.146,1425.151,1632.0242,1715.8899999999999,1932.062479999999,1991.4,996.9991098901098,12.129,715.45825,937.2595,1231.433,1485.9492999999998,1623.9961500000002,1863.3153999999968,2169.302,846.6471453127257,14.791,503.358,671.82,1218.44,1499.6812,1723.6028999999999,1967.4693,2194.432,12.0,77.30000000000001,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot0-F-mr5-20240528-184629/5-ap-southeast-1-0,5-ap-southeast-1-0,5,1000000,F,5,20240528-184629,898,672,0,0,159229,151360,160127,1769.2080757397891,141.81011885832956,22.387,60.807,70.48,81.608,95.545,334.209,1820.7427999999888,7357.301,0,0,0,0,0,0,0,0,0,0,71.6094121897767,22.387,60.275,69.537,79.53,89.548,96.12769999999998,113.26424000000046,1753.89,1708.1,1000,256,90,50000,30,178.0,37.0,7.0,4.0,6288.0,1038.0,374.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2016.9107391304349,979.167,1625.326,1863.185,2133.717,2336.763,4297.498,4844.987000000001,7219.444,4.1,2058.571046070461,1004.449,1602.889,1884.153,2166.146,2580.8442,4277.1928,4907.39016,7357.301,1712.621978886756,241.588,1302.71175,1582.7775,1885.93175,2150.3041999999996,3531.5166499999955,4638.593409999998,7007.067,1404.5344318324935,238.048,1107.9255,1353.0205,1626.7352500000002,1923.4377000000002,2022.0235499999997,4021.362349999998,4824.134,11.600000000000001,71.3,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot0-F-mr5-20240528-184629/3-ap-northeast-1-0,3-ap-northeast-1-0,5,1000000,F,5,20240528-184629,867,663,0,0,157847,150103,158714,1753.83501011892,143.64236734024158,29.188,65.02125000000001,74.415,85.357,98.98630000000001,265.88544999999885,1814.1068299999974,5348.615,0,0,0,0,0,0,0,0,0,0,75.3740121409653,29.188,64.524,73.49,83.375,93.1524,99.58409999999994,116.61808000000002,4899.79,1673.4,1000,256,90,50000,30,169.0,30.0,3.0,2.0,6217.0,1027.0,333.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1935.75062804878,1011.265,1586.684,1780.43,2170.674,2429.0157999999997,3276.385249999999,3837.174620000002,4148.455,3.2,1936.9597781155014,916.861,1556.093,1818.039,2191.713,2469.4426,2700.2003999999997,4152.63884,4532.374,1636.55627027027,177.975,1276.4769999999999,1558.096,1866.93525,2294.583,2462.8105,3481.877600000001,5348.615,1393.8583685132126,181.984,947.1525,1362.24,1718.5965,2120.3033,2321.9820499999996,2843.6212899999896,4407.817,12.0,70.4,,,,,,,,,,,,,,,,,
scalability/yugabyte/scalability-yugabyte-regions5-hot0-F-mr5-20240528-184629/2-eu-west-1-0,2-eu-west-1-0,5,1000000,F,5,20240528-184629,982,790,0,0,166810,158639,167792,1853.4436308238783,136.7478494234075,38.407,79.081,90.0735,103.0,119.0475,183.18475,1434.8750999999988,3534.123,0,0,0,0,0,0,0,0,0,0,90.5170706558252,38.407,78.488,88.994,100.683,112.1956,119.78,136.77671999999998,2019.447,1772.1,1000,256,90,50000,30,148.0,30.0,9.0,5.0,6591.0,1034.0,375.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1373.8481371428572,615.924,1020.2139999999999,1319.747,1604.1354999999999,1979.196,2135.2153999999996,2896.6852599999966,3534.123,4.2,1368.3149184210527,504.601,1094.97575,1346.1775,1584.22375,1963.8274000000004,2057.48095,2384.9683299999992,2814.718,1170.3628613485282,98.79,828.032,1166.093,1472.138,1750.8882,2011.0804,2255.53688,2780.031,975.7183336334983,77.034,557.633,958.336,1341.6295,1616.0662,1984.1188999999997,2135.60732,3043.32,11.3,74.7,,,,,,,,,,,,,,,,,
